epoch,lr-Adam,step,test_accuracy,test_dice,test_iou,test_loss,test_mse,train_accuracy_epoch,train_accuracy_step,train_dice_epoch,train_dice_step,train_iou_epoch,train_iou_step,train_loss_epoch,train_loss_step,train_mse_epoch,train_mse_step,val_accuracy,val_dice,val_iou,val_loss,val_mse
,0.001,0,,,,,,,,,,,,,,,,,,,,
0,,9,,,,,,,0.9884282350540161,,0.0,,0.0,,0.7762093544006348,,0.03322715684771538,,,,,
0,,19,,,,,,,0.9969382882118225,,0.0,,0.0,,0.7391365766525269,,0.010573139414191246,,,,,
0,,29,,,,,,,0.9988440871238708,,0.0,,0.0,,0.7224645614624023,,0.004597222898155451,,,,,
0,,39,,,,,,,0.9999252557754517,,0.0,,0.0,,0.7124707102775574,,0.0017086127772927284,,,,,
0,,49,,,,,,,0.9999974966049194,,0.0,,0.0,,0.7073946595191956,,0.0009632434230297804,,,,,
0,,49,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.7107067704200745,0.0013520325301215053
0,,49,,,,,,0.9883362054824829,,0.0,,0.0,,0.7471585273742676,,0.022072086110711098,,,,,,
1,,50,1.0,0.0,0.0,0.7106988430023193,0.0013507693074643612,,,,,,,,,,,,,,,
