epoch,lr-Adam,step,test_accuracy,test_dice,test_iou,test_loss,test_mse,train_accuracy_epoch,train_accuracy_step,train_dice_epoch,train_dice_step,train_iou_epoch,train_iou_step,train_loss_epoch,train_loss_step,train_mse_epoch,train_mse_step,val_accuracy,val_dice,val_iou,val_loss,val_mse
,0.001,0,,,,,,,,,,,,,,,,,,,,
0,,9,,,,,,,0.9726064205169678,,0.0,,0.0,,0.8449534177780151,,0.09449690580368042,,,,,
0,,19,,,,,,,0.9937345385551453,,0.0,,0.0,,0.7808936834335327,,0.035777486860752106,,,,,
0,,29,,,,,,,0.9963254332542419,,0.0,,0.0,,0.7462379336357117,,0.014429816976189613,,,,,
0,,39,,,,,,,0.997416615486145,,0.0,,0.0,,0.7275147438049316,,0.0071380892768502235,,,,,
0,,49,,,,,,,0.9982162714004517,,0.0,,0.0,,0.7176052927970886,,0.004529110621660948,,,,,
0,,49,,,,,,,,,,,,,,,,0.9965150952339172,0.0,0.0,0.7147653698921204,0.004523284267634153
0,,49,,,,,,0.9560908675193787,,0.0,,0.0,,0.7871052026748657,,0.05443756654858589,,,,,,
1,,50,0.9979220032691956,0.0,0.0,0.7138954401016235,0.0033517188858240843,,,,,,,,,,,,,,,
