epoch,lr-Adam,step,test_accuracy,test_dice,test_iou,test_loss,test_mse,train_accuracy_epoch,train_accuracy_step,train_dice_epoch,train_dice_step,train_iou_epoch,train_iou_step,train_loss_epoch,train_loss_step,train_mse_epoch,train_mse_step,val_accuracy,val_dice,val_iou,val_loss,val_mse
,0.001,0,,,,,,,,,,,,,,,,,,,,
0,,9,,,,,,,0.9726387858390808,,0.0,,0.0,,0.8405470252037048,,0.0896138921380043,,,,,
0,,19,,,,,,,0.9843849539756775,,0.0,,0.0,,0.7723072171211243,,0.03425459563732147,,,,,
0,,29,,,,,,,0.9971525073051453,,0.0,,0.0,,0.7384118437767029,,0.01035489235073328,,,,,
0,,39,,,,,,,0.9988664984703064,,0.0,,0.0,,0.7219728827476501,,0.004354614764451981,,,,,
0,,49,,,,,,,0.9980069994926453,,0.0,,0.0,,0.7140711545944214,,0.0035598338581621647,,,,,
0,,49,,,,,,,,,,,,,,,,0.9999929666519165,0.0,0.0,0.7104277610778809,0.0012501169694587588
0,,49,,,,,,0.9555686116218567,,0.0,,0.0,,0.7811295390129089,,0.0536741204559803,,,,,,
1,,50,0.9999979138374329,0.0,0.0,0.7103709578514099,0.0012382117565721273,,,,,,,,,,,,,,,
